pinyintone,pinyinnone,pinyinnum,traditional,simplified,MC,OC,datasource,sensorymod
shuā~shuā,shua~shua,shua1~shua1,刷刷,刷刷,srjwet~srjwet,*[s]r[o]t (dialect: retains MC srj-)~*[s]r[o]t (dialect: retains MC srj-),GongLiangYu,SOUND
shuā~shuā~shuā,shua~shua~shua,shua1~shua1~shua1,刷刷刷,刷刷刷,srjwet~srjwet~srjwet,*[s]r[o]t (dialect: retains MC srj-)~*[s]r[o]t (dialect: retains MC srj-)~*[s]r[o]t (dialect: retains MC srj-),GongLiangYu,SOUND
sī~sī,si~si,si1~si1,嘶嘶,嘶嘶,sej~sej,*[s]ˤe~*[s]ˤe,GongLiangYu,SOUND
sī~lā,si~la,si1~la1,嘶拉,嘶拉,sej~lop,*[s]ˤe~*[r]ˤəp,GongLiangYu,SOUND
sī~lā~lā,si~la~la,si1~la5~la5,嘶啦啦,嘶啦啦,sej,*[s]ˤe,GongLiangYu,SOUND
sī~láng~láng,si~lang~lang,si1~lang2~lang2,廝琅琅,廝琅琅,NA~lang~lang,NA~*[r]ˤaŋ~*[r]ˤaŋ,GongLiangYu,SOUND
sī~láng~láng~tāng,si~lang~lang~tang,si1~lang2~lang2~tang1,廝琅琅湯,廝琅琅汤,NA~lang~lang~syang,NA~*[r]ˤaŋ~*[r]ˤaŋ~*l̥aŋ,GongLiangYu,SOUND
sī~sī,si~si,si1~si1,嘶嘶,嘶嘶,sej~sej,*[s]ˤe~*[s]ˤe,GongLiangYu,SOUND
sī~sī,si~si,si1~si1,澌澌,澌澌,NA,NA,GongLiangYu,SOUND
sī~sī,si~si,si1~si1,噝噝,噝噝,NA,NA,GongLiangYu,SOUND
sōu,sou,sou1,嗖,嗖,NA,NA,GongLiangYu,SOUND
sōu,sou,sou1,颼,飕,NA,NA,GongLiangYu,SOUND
sōu~sōu,sou~sou,sou1~sou1,嗖嗖,嗖嗖,NA,NA,GongLiangYu,SOUND
sōu~sōu~sōu,sou~sou~sou,sou1~sou1~sou1,嗖嗖嗖,嗖嗖嗖,NA,NA,GongLiangYu,SOUND
sōu~sōu,sou~sou,sou1~sou1,颼颼,飕飕,NA,NA,GongLiangYu,SOUND
sōu~líu,sou~liu,sou1~liu2,颼飀,飕飀,NA,NA,GongLiangYu,SOUND
sù,su,su4,簌,簌,NA,NA,GongLiangYu,SOUND
sù~sù,su~su,su4~su4,簌簌,簌簌,NA,NA,GongLiangYu,SOUND
sù~sù,su~su,su4~su4,蔌蔌,蔌蔌,NA,NA,GongLiangYu,SOUND
tā~tā,ta~ta,ta1~ta1,它它,它它,tha~tha,*l̥ˤaj~*l̥ˤaj,GongLiangYu,SOUND
tà~tà,ta~ta,ta4~ta4,蹋蹋,蹋蹋,dap~dap,*lˤap~*lˤap,GongLiangYu,SOUND
tà~tà,ta~ta,ta4~ta4,踏踏,踏踏,NA,NA,GongLiangYu,SOUND
tà~tà,ta~ta,ta4~ta4,沓沓,沓沓,dop~dop,*m-rˤəp~*m-rˤəp,GongLiangYu,SOUND
tāng,tang,tang1,嘡,嘡,NA,NA,GongLiangYu,SOUND
tāng,tang,tang1,闛,闛,NA,NA,GongLiangYu,SOUND
tāng,tang,tang1,閶,阊,NA,NA,GongLiangYu,SOUND
tāng,tang,tang1,鞺,鞺,NA,NA,GongLiangYu,SOUND
tāng,tang,tang1,鏜,镗,thang,*tʰˤaŋ,GongLiangYu,SOUND
tāng~tāng,tang~tang,tang1~tang1,鏜鏜,镗镗,thang~thang,*tʰˤaŋ~*tʰˤaŋ,GongLiangYu,SOUND
tāng~tāng,tang~tang,tang1~tang1,嘡嘡,嘡嘡,NA,NA,GongLiangYu,SOUND
tāng~tāng~tāng,tang~tang~tang,tang1~tang1~tang1,嘡嘡嘡,嘡嘡嘡,NA,NA,GongLiangYu,SOUND
tāng~tāng~tà~tà,鞺~鞺~鞺~鞺,tang1~tang1~ta4~ta4,鞺鞺鞳鞳,鞺鞺鞳鞳,NA,NA,GongLiangYu,SOUND
táng~tà,tang~ta,tang2~ta4,闛鞳,闛鞳,NA,NA,GongLiangYu,SOUND
táng~tà,tang~ta,tang2~ta4,闛閤,闛閤,NA~kop,NA~*[k]ˤ[o]p,GongLiangYu,SOUND
tēi~léng,te~leng,tei1~leng2,忒楞,忒楞,thok,*l̥ˤək,GongLiangYu,SOUND
tēi~léng~léng,te~leng~leng,tei1~leng2~leng2,忒楞楞,忒楞楞,thok,*l̥ˤək,GongLiangYu,SOUND
tēi~léng~léng~téng,te~leng~leng~teng,tei1~leng2~leng2~teng2,忒楞楞騰,忒楞楞腾,thok~NA~NA~dong,*l̥ˤək~NA~NA~*lˤəŋ,GongLiangYu,SOUND
tēir,te~er,teir1,忒兒,忒儿,thok~nye,*l̥ˤək~*ŋe,GongLiangYu,SOUND
tēir~lou~lou,te~er~lou~lou,teir1~lou5~lou5,忒兒嘍嘍,忒儿喽喽,thok~nye,*l̥ˤək~*ŋe,GongLiangYu,SOUND
tī~tī~tuō,ti~ti~tuo,ti1~ti1~tuo1,剔剔托,剔剔托,thek~thek,*l̥ˤek~*l̥ˤek,GongLiangYu,SOUND
tī~líu~tū~lǔ,ti~liu~tu~lu,ti1~liu2~tu1~lu3,剔流秃魯,剔流秃鲁,thek~ljuw~NA~luX,*l̥ˤek~*ru~NA~*[r]ˤaʔ,GongLiangYu,SOUND
tī~tī~tā~tā,ti~ti~ta~ta,ti1~ti1~ta1~ta1,踢踢踏踏,踢踢踏踏,NA,NA,GongLiangYu,SOUND
tí~tí~dā,ti~ti~ta,ti2~ti2~da1,提提嗒,提提嗒,dej~dej,*[d]ˤe~*[d]ˤe,GongLiangYu,SOUND
tōng,tong,tong1,通,通,thuwng,*l̥ˤoŋ,GongLiangYu,SOUND
tōng,tong,tong1,嗵,嗵,NA,NA,GongLiangYu,SOUND
tōng~tōng,tong~tong,tong1~tong1,嗵嗵,嗵嗵,NA,NA,GongLiangYu,SOUND
tū,tu,tu1,突,突,dwot,*m-tʰˤut,GongLiangYu,SOUND
tū~tū,tu~tu,tu1~tu1,突突,突突,dwot~dwot,*m-tʰˤut~*m-tʰˤut,GongLiangYu,SOUND
tū~tū~tū,tu~tu~tu,tu1~tu1~tu1,突突突,突突突,dwot~dwot~dwot,*m-tʰˤut~*m-tʰˤut~*m-tʰˤut,GongLiangYu,SOUND
tuō,tuo,tuo1,托,托,NA,NA,GongLiangYu,SOUND
tuó~tuó,tuo~tuo,tuo2~tuo2,橐橐,橐橐,thak~thak,*tʰˤak~*tʰˤak,GongLiangYu,SOUND
tuó~tuó~tuó,tuo~tuo~tuo,tuo2~tuo2~tuo2,橐橐橐,橐橐橐,thak~thak~thak,*tʰˤak~*tʰˤak~*tʰˤak,GongLiangYu,SOUND
wā,wa,wa1,哇,哇,NA,NA,GongLiangYu,SOUND
wā~lā~wā~lā,wa~la~wa~la,wa1~la1~wa1~la1,哇啦哇啦,哇啦哇啦,NA,NA,GongLiangYu,SOUND
~wā~lā~wā~lā,wa~la~wa~la,wa1~la1~wa1~la1,哇喇哇喇,哇喇哇喇,NA,NA,GongLiangYu,SOUND
wā~lī~wā~lā,wa~li~wa~la,wa1~li1~wa1~la1,哇哩哇啦,哇哩哇啦,NA,NA,GongLiangYu,SOUND
wā~wā,wa~wa,wa1~wa1,哇哇,哇哇,NA,NA,GongLiangYu,SOUND
wā~wā~wā~wā,wa~wa~wa~wa,wa1~wa1~wa1~wa1,哇哇哇哇,哇哇哇哇,NA,NA,GongLiangYu,SOUND
wāng,wang,wang1,汪,汪,'wang,*qʷˤaŋ,GongLiangYu,SOUND
wāng~wāng,wang~wang,wang1~wang1,汪汪,汪汪,'wang~'wang,*qʷˤaŋ~*qʷˤaŋ,GongLiangYu,SOUND
wéi~wéi,wei~wei,wei2~wei2,唯唯,唯唯,ywij~ywij,*ɢʷij (< *ɢʷuj?)~*ɢʷij (< *ɢʷuj?),GongLiangYu,SOUND
wēng,weng,weng1,嗡,嗡,NA,NA,GongLiangYu,SOUND
wēng~wēng,weng~weng,weng1~weng1,嗡嗡,嗡嗡,NA,NA,GongLiangYu,SOUND
wēng~wēng~wēng,weng~weng~weng,weng1~weng1~weng1,嗡嗡嗡,嗡嗡嗡,NA,NA,GongLiangYu,SOUND
wēng~wēng~yáng~yáng,weng~weng~yang~yang,weng1~weng1~yang2~yang2,嗡嗡揚揚,嗡嗡扬扬,NA~NA~yang~yang,NA~NA~*laŋ~*laŋ,GongLiangYu,SOUND
wō,o,wo1,喔,喔,NA,NA,GongLiangYu,SOUND
wō~wō,o~o,wo1~wo1,喔喔,喔喔,NA,NA,GongLiangYu,SOUND
wō~wō~wō,o~o~o,wo1~wo1~wo1,喔喔喔,喔喔喔,NA,NA,GongLiangYu,SOUND
wō~yī,o~yi,wo1~yi1,喔咿,喔咿,NA~'jij,NA~*[ʔ]ij,GongLiangYu,SOUND
wū,wu,wu1,嗚,呜,NA,NA,GongLiangYu,SOUND
wū~lī~wū~la,wu~li~wu~la,wu1~li1~wu1~la5,嗚哩嗚啦,呜哩呜啦,NA,NA,GongLiangYu,SOUND
wū~wū,wu~wu,wu1~wu1,嗚嗚,呜呜,NA,NA,GongLiangYu,SOUND
wū~wū~wū,wu~wu~wu,wu1~wu1~wu1,嗚嗚嗚,呜呜呜,NA,NA,GongLiangYu,SOUND
wū~wū~la,wu~wu~la,wu1~wu1~la5,嗚嗚啦,呜呜啦,NA,NA,GongLiangYu,SOUND
wū~wū~yè~yè,wu~wu~yan~yan,wu1~wu1~ye4~ye4,嗚嗚咽咽,呜呜咽咽,NA~NA~'en~'en,NA~NA~*ʔˤi[n]~*ʔˤi[n],GongLiangYu,SOUND
wū~yè,wu~yan,wu1~ye4,嗚咽,呜咽,NA~'en,NA~*ʔˤi[n],GongLiangYu,SOUND
wú~áo,wu~ao,wu2~ao2,唔嗷,唔嗷,NA,NA,GongLiangYu,SOUND
wú~lǐ~wā~la,wu~li~wa~la,wu2~li3~wa1~la5,唔理哇啦,唔理哇啦,NA~liX,NA~*m(ə).rəʔ,GongLiangYu,SOUND
wú~yī,wu~yi,wu2~yi1,吾伊,吾伊,ngu~'jij,*ŋˤa~*ʔij,GongLiangYu,SOUND
wù~wù~wù,wu~wu~wu,wu4~wu4~wu4,勿勿勿,勿勿勿,mjut~mjut~mjut,*mut~*mut~*mut,GongLiangYu,SOUND
xī,xi,xi1,唏,唏,NA,NA,GongLiangYu,SOUND
xī,xi,xi1,嘻,嘻,NA,NA,GongLiangYu,SOUND
xī~hū~xī~hū,xi~hu~xi~hu,xi1~hu1~xi1~hu1,嘻呼嘻呼,嘻呼嘻呼,NA~xu~NA~xu,NA~*qʰˤa~NA~*qʰˤa,GongLiangYu,SOUND
xī~lì,xi~li,xi1~li4,淅瀝,淅沥,NA,NA,GongLiangYu,SOUND
xī~lǐ~hōng~lóng,xi~li~hong~long,xi1~li3~hong1~long2,稀里轟龍,稀里轰龙,NA~liX~NA~ljowng,NA~*(mə.)rəʔ~NA~*[mə]-roŋ,GongLiangYu,SOUND
xī~lǐ~hū~lā,xi~li~hu~la,xi1~li3~hu1~la1,吸里忽剌,吸里忽剌,xip~liX~xwot~lat,*qʰ(r)əp~*(mə.)rəʔ~*m̥ˤut~*mə.rˤat (~ C.rˤat ?),GongLiangYu,SOUND
xī~lǐ~huā~la,xi~li~hua~la,xi1~li3~hua1~la5,稀里嘩啦,稀里哗啦,NA~liX,NA~*(mə.)rəʔ,GongLiangYu,SOUND
xī~lì~lì,xi~li~li,xi1~li4~li4,淅瀝瀝,淅沥沥,NA,NA,GongLiangYu,SOUND
xī~líng~líng,xi~ling~ling,xi1~ling2~ling2,淅零零,淅零零,NA~leng~leng,NA~*[r]ˤiŋ~*[r]ˤiŋ,GongLiangYu,SOUND
xī~líng~líng,xi~ling~ling,xi1~ling2~ling2,昔零零,昔零零,sjek~leng~leng,*[s]Ak~*[r]ˤiŋ~*[r]ˤiŋ,GongLiangYu,SOUND
xī~líng~líng,xi~ling~ling,xi1~ling2~ling2,淅冽冽,淅冽冽,NA~ljet~ljet,NA~*C.r[a]t~*C.r[a]t,GongLiangYu,SOUND
xī~líu~xì~líng,xi~liu~xi~ling,xi1~liu2~xi4~ling2,昔留係零,昔留係零,sjek~ljuw~kejH~leng,*[s]Ak~*C.ru~*kˤek-s~*[r]ˤiŋ,GongLiangYu,SOUND
xī~líu~xī~líng,xi~liu~xi~ling,xi1~liu2~xi1~ling2,淅留淅零,淅留淅零,NA~ljuw~NA~leng,NA~*C.ru~NA~*[r]ˤiŋ,GongLiangYu,SOUND
xī~līu~xī~liè,xi~liu~xi~lie,xi1~liu1~xi1~lie4,淅溜淅冽,淅溜淅冽,NA~ljet~NA~NA,NA~*C.r[a]t~NA~NA,GongLiangYu,SOUND
xī~líng~xī~líu,xi~ling~xi~liu,xi1~ling2~xi1~liu2,淅零淅留,淅零淅留,NA~leng~NA~ljuw,NA~*[r]ˤiŋ~NA~*C.ru,GongLiangYu,SOUND
xī~líng~xī~líu,xi~ling~xi~liu,xi1~ling2~xi1~liu2,唏𠺕嘩喇,唏𠺕哗喇,NA,NA,GongLiangYu,SOUND
xī~lì~huā~lā,xi~li~hua~la,xi1~li4~hua1~la1,唏唎嘩喇,唏唎哗喇,NA,NA,GongLiangYu,SOUND
xī~lì~huā~lā,xi~li~hua~la,xi1~li4~hua1~la1,嘻唎嘩喇,嘻唎哗喇,NA,NA,GongLiangYu,SOUND
xī~sà,xi~sa,xi1~sa4,淅颯,淅飒,NA,NA,GongLiangYu,SOUND
xī~sù,xi~su,xi1~su4,窸窣,窸窣,NA,NA,GongLiangYu,SOUND
xī~xī,xi~xi,xi1~xi1,嘻嘻,嘻嘻,NA,NA,GongLiangYu,SOUND
xī~xī,xi~xi,xi1~xi1,唏唏,唏唏,NA,NA,GongLiangYu,SOUND
xī~xī,xi~xi,xi1~xi1,嬉嬉,嬉嬉,NA,NA,GongLiangYu,SOUND
xī~xī,xi~xi,xi1~xi1,熙熙,熙熙,xi~xi,*qʰ(r)ə~*qʰ(r)ə,GongLiangYu,SOUND
xī~xī,xi~xi,xi1~xi1,西西,西西,sej~sej,*s-nˤər~*s-nˤər,GongLiangYu,SOUND
xī~xī,xi~xi,xi1~xi1,淅淅,淅淅,NA,NA,GongLiangYu,SOUND
xī~xī~hā~hā,xi~xi~ha~ha,xi1~xi1~ha1~ha1,嘻嘻哈哈,嘻嘻哈哈,NA,NA,GongLiangYu,SOUND
xī~xī~hā~hā,xi~xi~ha~ha,xi1~xi1~ha1~ha1,唏唏哈哈,唏唏哈哈,NA,NA,GongLiangYu,SOUND
xī~xī~lì~lì,xi~xi~li~li,xi1~xi1~li4~li4,淅淅瀝瀝,淅淅沥沥,NA,NA,GongLiangYu,SOUND
xī~xī~sà~sà,xi~xi~sa~sa,xi1~xi1~sa4~sa4,淅淅颯颯,淅淅飒飒,NA,NA,GongLiangYu,SOUND
xī~xī~sù~sù,xi~xi~su~su,xi1~xi1~su4~su4,窸窸窣窣,窸窸窣窣,NA,NA,GongLiangYu,SOUND
xī~xī~sù~sù,xi~xi~su~su,xi1~xi1~su4~su4,窸窸索索,窸窸索索,NA~NA~sak~sak,NA~NA~*[s]ˤak~*[s]ˤak,GongLiangYu,SOUND
xī~xī~xū~xū,xi~xi~xu~xu,xi1~xi1~xu1~xu1,唏唏噓噓,唏唏嘘嘘,NA,NA,GongLiangYu,SOUND
xī~xū,xi~xu,xi1~xu1,唏噓,唏嘘,NA,NA,GongLiangYu,SOUND
xī~xū,xi~xu,xi1~xu1,欷歔,欷歔,NA,NA,GongLiangYu,SOUND
xiā~xiā,xia~xia,xia1~xia1,呷呷,呷呷,NA,NA,GongLiangYu,SOUND
xiāo~sè,xiao~se,xiao1~se4,蕭瑟,萧瑟,sew~srit,*sˤiw~*[s.m]ri[t],GongLiangYu,SOUND
xiāo~xiāo,xiao~xiao,xiao1~xiao1,蕭蕭,萧萧,sew~sew,*sˤiw~*sˤiw,GongLiangYu,SOUND
xiōng~xiōng,xiong~xiong,xiong1~xiong1,汹汹,汹汹,NA,NA,GongLiangYu,SOUND
xiū~xiū,xiu~xiu,xiu1~xiu1,咻咻,咻咻,NA,NA,GongLiangYu,SOUND
xū,xu,xu1,噓,嘘,NA,NA,GongLiangYu,SOUND
xū~xī,xu~xi,xu1~xi1,噓唏,嘘唏,NA,NA,GongLiangYu,SOUND
xū~xū,xu~xu,xu1~xu1,吁吁,吁吁,xju~xju,*qʷʰ(r)a~*qʷʰ(r)a,GongLiangYu,SOUND
xū~xū,xu~xu,xu1~xu1,噓噓,嘘嘘,NA,NA,GongLiangYu,SOUND
yā,ya,ya1,呀,呀,NA,NA,GongLiangYu,SOUND
yā,ya,ya1,啞,哑,'aeX,*ʔˤraʔ,GongLiangYu,SOUND
yā~yā,ya~ya,ya1~ya1,呀呀,呀呀,NA,NA,GongLiangYu,SOUND
yā~yā,ya~ya,ya1~ya1,啞啞,哑哑,'aeX~'aeX,*ʔˤraʔ~*ʔˤraʔ,GongLiangYu,SOUND
yá~yá,ya~ya,ya2~ya2,牙牙,牙牙,ngae~ngae,*m-ɢˤ<r>a~*m-ɢˤ<r>a,GongLiangYu,SOUND
yà~yà,ya~ya,ya4~ya4,軋軋,轧轧,'eat~'eat,*qˤrət~*qˤrət,GongLiangYu,SOUND
yà~yī,ya~yi,ya4~yi1,軋伊,轧伊,'eat~'jij,*qˤrət~*ʔij,GongLiangYu,SOUND
yè~yè,yan~yan,ye4~ye4,咽咽,咽咽,'en~'en,*ʔˤi[n]~*ʔˤi[n],GongLiangYu,SOUND
yī~lī~wū~lú,yi~li~wu~lu,yi1~li1~wu1~lu2,伊哩烏蘆,伊哩乌芦,'jij~NA~'u~lu,*ʔij~NA~*[ʔ]ˤa~*C.rˤa,GongLiangYu,SOUND
yī~lī~wū~lú,yi~li~wu~lu,yi1~li1~wu1~lu2,咿嚦嗚剌,咿呖呜剌,'jij~NA~NA~lat,*[ʔ]ij~NA~NA~*mə.rˤat (~ C.rˤat ?),GongLiangYu,SOUND
yī~lī~wū~lú,yi~li~wu~lu,yi1~li1~wu1~lu2,一留兀淥,一留兀渌,'jit~ljuw~ngwot,*ʔi[t]~*C.ru~*[ŋ]ˤut,GongLiangYu,SOUND
yī~wū,yi~wu,yi1~wu1,咿嗚,咿呜,'jij,*[ʔ]ij,GongLiangYu,SOUND
yī~wū,yi~wu,yi1~wu1,咿唔,咿唔,'jij,*[ʔ]ij,GongLiangYu,SOUND
yī~yā,yi~ya,yi1~ya1,咿呀,咿呀,'jij,*[ʔ]ij,GongLiangYu,SOUND
yī~yā,yi~ya,yi1~ya1,咿軋,咿轧,'jij~'eat,*[ʔ]ij~*qˤrət,GongLiangYu,SOUND
yī~yā,yi~ya,yi1~ya1,伊軋,伊轧,'jij~'eat,*ʔij~*qˤrət,GongLiangYu,SOUND
yī~yī,yi~yi,yi1~yi1,咿咿,咿咿,'jij~'jij,*[ʔ]ij~*[ʔ]ij,GongLiangYu,SOUND
yī~yī~yā,yi~yi~ya,yi1~yi1~ya1,咿咿呀,咿咿呀,'jij~'jij,*[ʔ]ij~*[ʔ]ij,GongLiangYu,SOUND
yī~yī~wǎn~wǎn,yi~yi~wan~wan,yi1~yi1~wan3~wan3,咿咿宛宛,咿咿宛宛,'jij~'jij~'jwonX~'jwonX,*[ʔ]ij~*[ʔ]ij~*[ʔ]o[r]ʔ~*[ʔ]o[r]ʔ,GongLiangYu,SOUND
yī~yī~yǎ~yǎ,yi~yi~ya~ya,yi1~yi1~ya3~ya3,咿咿啞啞,咿咿哑哑,'jij~'jij~'aeX~'aeX,*[ʔ]ij~*[ʔ]ij~*ʔˤraʔ~*ʔˤraʔ,GongLiangYu,SOUND
yī~yī~yā~yā,yi~yi~ya~ya,yi1~yi1~ya1~ya1,咿咿呀呀,咿咿呀呀,'jij~'jij,*[ʔ]ij~*[ʔ]ij,GongLiangYu,SOUND
yì~yì,yi~yi,yi4~yi4,咦咦,咦咦,NA,NA,GongLiangYu,SOUND
yí~yí~wēng~wēng,yi~yi~weng~weng,yi2~yi2~weng1~weng1,咦咦嗡嗡,咦咦嗡嗡,NA,NA,GongLiangYu,SOUND
yín~yín,yin~yin,yin2~yin2,狺狺,狺狺,NA,NA,GongLiangYu,SOUND
yǐn~yǐn,yin~yin,yin3~yin3,隱隱,隐隐,'j+nX~'j+nX,*[ʔ](r)ə[n]ʔ~*[ʔ](r)ə[n]ʔ,GongLiangYu,SOUND
yīn~yīn,yin~yin,yin1~yin1,殷殷,殷殷,'ean~'ean,*ʔˤrə[r]~*ʔˤrə[r],GongLiangYu,SOUND
yǐn~yǐn~hōng~hōng,yin~yin~hong~hong,yin3~yin3~hong1~hong1,隱隱轟轟,隐隐轰轰,'j+nX~'j+nX,*[ʔ](r)ə[n]ʔ~*[ʔ](r)ə[n]ʔ,GongLiangYu,SOUND
yīng,ying,ying1,嚶,嘤,NA,NA,GongLiangYu,SOUND
yīng~yīng,ying~ying,ying1~ying1,嚶嚶,嘤嘤,NA,NA,GongLiangYu,SOUND
yīng~yīng,ying~ying,ying1~ying1,譻譻,譻譻,NA,NA,GongLiangYu,SOUND
yīng~yīng~wēng~wēng,ying~ying~weng~weng,ying1~ying1~weng1~weng1,嚶嚶翁翁,嘤嘤翁翁,NA~NA~'uwng~'uwng,NA~NA~*qˤoŋ~*qˤoŋ,GongLiangYu,SOUND
yíng~yíng,ying~ying,ying2~ying2,營營,营营,yweng~yweng,*[ɢ]ʷeŋ~*[ɢ]ʷeŋ,GongLiangYu,SOUND
yóng~yóng,yong~yong,yong2~yong2,喁喁,喁喁,NA,NA,GongLiangYu,SOUND
yōu~yōu,you~you,you1~you1,呦呦,呦呦,NA,NA,GongLiangYu,SOUND
yū,xu,yu1,吁,吁,xju,*qʷʰ(r)a,GongLiangYu,SOUND
yué,yue,yue2,噦,哕,NA,NA,GongLiangYu,SOUND
zǎ~zǎ,zha~zha,za3~za3,咋咋,咋咋,NA,NA,GongLiangYu,SOUND
zé~zé,ze~ze,ze2~ze2,嘖嘖,啧啧,NA,NA,GongLiangYu,SOUND
zé~zé,ze~ze,ze2~ze2,則則,则则,tsok~tsok,*[ts]ˤək~*[ts]ˤək,GongLiangYu,SOUND
zhā~zhā,zha~zha,zha1~zha1,扎扎,扎扎,NA,NA,GongLiangYu,SOUND
zhā~zhā,zha~zha,zha1~zha1,查查,查查,NA,NA,GongLiangYu,SOUND
zhōu~jīu,zhou~jiu,zhou1~jiu1,啁啾,啁啾,traew,*tˤriw,GongLiangYu,SOUND
dīng~dīng,ding~ding,ding1~ding1,丁丁,丁丁,teng~teng,*tˤeŋ~*tˤeŋ,GongLiangYu,SOUND
zhēng~zhēng,zheng~zheng,zheng1~zheng1,錚錚,铮铮,NA,NA,GongLiangYu,SOUND
zhī~lēng,zhi~leng,zhi1~leng1,支楞,支楞,tsye,*ke,GongLiangYu,SOUND
zhī~lēng~lēng,zhi~leng~leng,zhi1~leng1~leng1,支楞楞,支楞楞,tsye,*ke,GongLiangYu,SOUND
zhī~lēng~lēng~zhēng,zhi~leng~leng~zheng,zhi1~leng1~leng1~zheng1,支楞楞爭,支楞楞争,tsye~NA~NA~tsreang,*ke~NA~NA~*[ts]ˤreŋ (~ *m-tsˤreŋ or *mə-tsˤreŋ),GongLiangYu,SOUND
zhī~lēng~zhī~lēng,zhi~leng~zhi~leng,zhi1~leng1~zhi1~leng1,支楞支楞,支楞支楞,tsye~NA~tsye,*ke~NA~*ke,GongLiangYu,SOUND
zhī~lóu~lóu,zhi~lou~lou,zhi1~lou2~lou2,吱嘍嘍,吱喽喽,NA,NA,GongLiangYu,SOUND
zhīr~zhīr,zhi~er~zhi~er,zhir1~zhir1,吱兒吱兒,吱儿吱儿,NA~nye~NA~nye,NA~*ŋe~NA~*ŋe,GongLiangYu,SOUND
zhī~zhī,zhi~zhi,zhi1~zhi1,吱吱,吱吱,NA,NA,GongLiangYu,SOUND
zhī~zhī~zhī,zhi~zhi~zhi,zhi1~zhi1~zhi1,吱吱吱,吱吱吱,NA,NA,GongLiangYu,SOUND
zhī~zhī~gā~gā,zhi~zhi~ga~ga,zhi1~zhi1~ga1~ga1,吱吱嘎嘎,吱吱嘎嘎,NA,NA,GongLiangYu,SOUND
zhī~zhī~gē~gē,zhi~zhi~ge~ge,zhi1~zhi1~ge1~ge1,吱吱格格,吱吱格格,NA~NA~kaek~kaek,NA~NA~*kˤrak~*kˤrak,GongLiangYu,SOUND
zhōu~zhōu,zhou~zhou,zhou1~zhou1,喌喌,喌喌,NA,NA,GongLiangYu,SOUND
zhōu~zhōu,zhou~zhou,zhou1~zhou1,朱朱,朱朱,tsyu~tsyu,*to~*to,GongLiangYu,SOUND
zhōu~zhōu,zhou~zhou,zhou1~zhou1,祝祝,祝祝,tsyuwH~tsyuwH,*[t]uk-s~*[t]uk-s,GongLiangYu,SOUND
zhī~zhī,zhi~zhi,zhi1~zhi1,吱吱,吱吱,NA,NA,GongLiangYu,SOUND
zhī~zhī,zhi~zhi,zhi1~zhi1,支支,支支,tsye~tsye,*ke~*ke,GongLiangYu,SOUND
zú~lǜ~lǜ,zu~lv~lv,zu2~lü4~lü4,卒律律,卒律律,tswit~lwit~lwit,*[ts]ut~*[r]ut~*[r]ut,GongLiangYu,SOUND
zú~lǜ~lǜ,zu~lv~lv,zu2~lü4~lü4,崒律律,崒律律,NA~lwit~lwit,NA~*[r]ut~*[r]ut,GongLiangYu,SOUND
zú~zú,zu~zu,zu2~zu2,足足,足足,tsjuH~tsjuH,*[ts]ok-s~*[ts]ok-s,GongLiangYu,SOUND
zuò~zuò~suǒ~suǒ,zuo~zuo~suo~suo,zuo4~zuo4~suo3~suo3,作作索索,作作索索,tsak~tsak~sak~sak,*[ts]ˤak~*[ts]ˤak~*[s]ˤak~*[s]ˤak,GongLiangYu,SOUND
ā~tì,a~ti,a1~ti4,阿啛,阿啛,'a,*qˤa[j],GongLiangYu,SOUND
ā~tì,a~ti,a1~ti4,阿鵲,阿鹊,'a~tshjak,*qˤa[j]~*[tsʰ]ak,GongLiangYu,SOUND
áo~áo,ao~ao,ao2~ao2,嗸嗸,嗸嗸,ngaw~ngaw,*ŋˤaw~*ŋˤaw,GongLiangYu,SOUND
bì~bì~bō~bō,bi~bi~bo~bo,bi4~bi4~bo1~bo1,咇咇剝剝,咇咇剥剥,NA~NA~paewk~paewk,NA~NA~*[p]ˤrok (~ *mə-pˤrok)~*[p]ˤrok (~ *mə-pˤrok),GongLiangYu,SOUND
bì~bì~bō~bō,bi~bi~bo~bo,bi4~bi4~bo1~bo1,必必剝剝,必必剥剥,pjit~pjit~paewk~paewk,*pi[t]~*pi[t]~*[p]ˤrok (~ *mə-pˤrok)~*[p]ˤrok (~ *mə-pˤrok),GongLiangYu,SOUND
chán~chán,zhuo~chan,chan2~chan2,灂瀺,灂瀺,NA,NA,GongLiangYu,SOUND
chán~chán,zhuo~chan,chan2~chan2,瀺灂,瀺灂,NA,NA,GongLiangYu,SOUND
cùi~cài,cui~chan,cui4~cai4,綷瀺,綷瀺,NA,NA,GongLiangYu,SOUND
cùi~cài,cui~cai,cui4~cai4,綷䌨,綷䌨,NA,NA,GongLiangYu,SOUND
cùi~cài,cui~cai,cui4~cai4,萃蔡,萃蔡,dzwijH~tshajH,*[dz][u]p-s~*s.r̥̥ˤat-s,GongLiangYu,SOUND
cùi~cài,cui~cai,cui4~cai4,綷粲,綷粲,NA~tshanH,NA~*[tsʰ]ˤar-s,GongLiangYu,SOUND
è~è,ai~ai,e4~e4,䬵䬵,䬵䬵,NA,NA,GongLiangYu,SOUND
gè~dēng,luo~deng,ge4~deng1,硌噔,硌噔,NA,NA,GongLiangYu,SOUND
